	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.15	29.0096914691023	0.0177946497487668	0.4508491212567	0.0394691902673912	0.968516316973076	0.999998504526215
ENSG00000000419.12	32.9895125184593	-0.084467745299593	0.443231265158048	-0.190572624134431	0.848860439853603	0.999998504526215
ENSG00000000457.14	8.41431945325139	0.372785347048807	0.815294921754091	0.457239873697198	0.647498641280576	NA
ENSG00000000460.17	16.6916472728932	-0.289068518359331	0.611102223330946	-0.473028091411123	0.636193137753603	0.999998504526215
ENSG00000000971.16	4.00741570340014	-0.321416823547027	1.36679741879863	-0.235160543271688	0.814084129210456	NA
ENSG00000001036.14	39.5620335168525	0.0398379154611942	0.414330165764318	0.0961501690027923	0.923401306744019	0.999998504526215
ENSG00000001084.13	66.968856565736	-0.116654674205603	0.3436869279019	-0.339421330097547	0.73429235222136	0.999998504526215
ENSG00000001167.14	32.375714963132	-0.30866348418077	0.482888879937382	-0.639201888891697	0.522691603478396	0.999998504526215
ENSG00000001460.18	9.28220436910062	0.248342823613831	0.815359480398837	0.304580776435387	0.760685462951049	NA
ENSG00000001461.17	43.9480364479824	0.455000916754859	0.50410283648851	0.90259543057586	0.366740652576877	0.999998504526215
ENSG00000001497.16	71.2392522916205	-0.0368607824693104	0.320839311950581	-0.114888609644531	0.908533413496531	0.999998504526215
ENSG00000001561.7	0.45040027924879	0.000775606949669777	3.7812084455481	0.000205121447505217	0.999836336765094	NA
ENSG00000001617.12	44.1400872764324	0.0365182515186541	0.463927178106914	0.0787154821747441	0.937258930697068	0.999998504526215
ENSG00000001629.10	87.2105809975295	0.191200967251594	0.286085811012882	0.66833432449743	0.503920207706199	0.999998504526215
ENSG00000001630.17	4.27998158608984	-0.262295156436551	1.08802314191607	-0.241074979319496	0.809497004566662	NA
ENSG00000001631.15	3.77568689852443	0.000742054197707499	1.14715805931978	0.000646863081925701	0.999483877969972	NA
ENSG00000002016.18	10.6477257321676	0.455186564886735	0.70059790898044	0.649711566437809	0.515878551211682	NA
ENSG00000002079.14	0.562941257588916	2.00125454441846	4.20381197114045	0.476057102020084	0.634033697497093	NA
ENSG00000002330.13	6.94309956634335	-0.160335791224926	0.862706143852452	-0.185852149503584	0.852560707494606	NA
ENSG00000002549.12	46.7232649496819	-0.0516517185646033	0.384120440855959	-0.134467508288558	0.893032902346315	0.999998504526215
ENSG00000002746.15	7.44995979886866	0.045609822815108	0.909149309409046	0.0501675823135748	0.959988844577463	NA
ENSG00000002822.15	1.56528044305868	-0.320919053114946	1.69047048064259	-0.189840081083792	0.849434446806258	NA
ENSG00000002834.18	733.647284323998	-0.144587167939278	0.163254910546255	-0.885652795713683	0.375804652378575	0.999998504526215
ENSG00000002919.14	23.060274832014	-0.0577285272429964	0.518127702300558	-0.111417565566701	0.911285231476389	0.999998504526215
ENSG00000003056.8	72.524902382083	-0.00761632710014138	0.303941370791	-0.0250585403373028	0.980008269806505	0.999998504526215
ENSG00000003096.14	1.82161487650337	-0.996437286225401	2.30694300312434	-0.431929737698723	0.665792480612469	NA
ENSG00000003137.8	9.91292621945861	-0.129375735873575	0.81989120008126	-0.157796224499973	0.874617373797922	NA
ENSG00000003147.19	0.225260974999393	2.44331135945628	4.8921230991916	0.499437833005476	0.617470972081486	NA
ENSG00000003249.14	42.7308851900788	0.0663636958448163	0.429264071265639	0.154598766323839	0.877137642634918	0.999998504526215
ENSG00000003393.15	48.6916538932892	-0.0489247856239863	0.373626251272329	-0.130945792640052	0.895818189243332	0.999998504526215
ENSG00000003400.15	5.06651715312171	0.58510888546474	1.1638674906955	0.502728094170836	0.61515545462812	NA
ENSG00000003402.20	91.8267232525574	0.218644950434493	0.343944151366088	0.635698992310443	0.524972633335283	0.999998504526215
ENSG00000003436.16	57.4881291979314	0.27895664924751	0.4700008037956	0.593523770586626	0.55283067963602	0.999998504526215
ENSG00000003509.16	14.5672695924078	0.000341518383398101	0.605257104519246	0.000564253407102702	0.999549790941982	0.999998504526215
ENSG00000003756.17	40.2241445414713	0.0860027284483109	0.423789400778535	0.202937421960806	0.839183944316415	0.999998504526215
ENSG00000003987.14	1.56476530243961	0.000713547124762429	2.03744193396747	0.000350217158519435	0.999720567142001	NA
ENSG00000003989.17	173.056289271393	-0.0747427552177225	0.765816336351501	-0.097598799698909	0.922250877658499	0.999998504526215
ENSG00000004059.11	46.2463239650127	0.0161209893886994	0.374744453193453	0.043018620426057	0.965686690639404	0.999998504526215
ENSG00000004139.14	10.4645215583274	-0.240166944084449	0.736499190831865	-0.326092610927629	0.744354287374389	NA
ENSG00000004142.12	154.436537048709	-0.0163177058117482	0.248580399991472	-0.0656435737182334	0.947661597094246	0.999998504526215
ENSG00000004399.12	131.069480789763	-0.170773403332653	0.283914701301119	-0.601495458143014	0.547510035979095	0.999998504526215
ENSG00000004455.17	125.842552192588	-0.0446613888671826	0.260137463999638	-0.171683802019553	0.863686120840066	0.999998504526215
ENSG00000004468.13	7.09144192720377	-0.137459730092627	0.968603880666308	-0.141915320428066	0.887146892848373	NA
ENSG00000004478.8	115.932547220901	-0.242329457968543	0.330630155700058	-0.732932110972902	0.463599836953683	0.999998504526215
ENSG00000004487.16	142.38108068921	-0.0943485911132187	0.243257220137287	-0.387855254861382	0.698123152484214	0.999998504526215
ENSG00000004534.15	42.4100936932592	0.0809763393787076	0.402680215361496	0.201093414301502	0.840625531439761	0.999998504526215
