	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.15	9.13006384531282	0.465710688045159	2.3878137586766	0.195036437139583	0.845364422613567	0.999997300212515
ENSG00000000419.12	52.1788703331364	0.250607851027647	0.608775713330698	0.4116587530349	0.680589561383272	0.999997300212515
ENSG00000000457.14	25.9323895724327	-0.00533643993169644	0.791342477519518	-0.00674352771814251	0.994619484128354	0.999997300212515
ENSG00000000460.17	27.9622908991089	-0.145959924678911	0.820786558769157	-0.177829331047758	0.858857011624937	0.999997300212515
ENSG00000000938.13	37.35799215905	-0.572568173904044	2.14590378461912	-0.266819126751142	0.789608426953658	0.999997300212515
ENSG00000001036.14	45.3794303025249	-0.0750783284652026	0.677082705362482	-0.110885018729003	0.911707525657433	0.999997300212515
ENSG00000001084.13	39.5722096185107	0.276001952163653	0.658319323327011	0.419252393760517	0.675031684704137	0.999997300212515
ENSG00000001167.14	55.9868200142838	0.255066521150779	0.584234124642749	0.43658271640115	0.662413999357401	0.999997300212515
ENSG00000001460.18	3.60286442409321	-0.174267273563685	2.00299262487332	-0.0870034524339333	0.930668767870498	0.999997300212515
ENSG00000001461.17	20.8372469215489	0.38185204051849	0.878993514357022	0.434419633685025	0.663983742873186	0.999997300212515
ENSG00000001497.16	68.0920222150092	-0.0801176485735071	0.611664691093731	-0.130982954779108	0.895788791341974	0.999997300212515
ENSG00000001561.7	24.3178231514443	0.0769415379534815	0.899574496267769	0.0855310352535594	0.931839223300811	0.999997300212515
ENSG00000001617.12	44.2455447831332	-2.30552383494223	1.87410548751871	-1.23019960738428	0.218622366882849	0.999997300212515
ENSG00000001629.10	108.527860382238	0.176328321747049	0.493778774827506	0.357099840528072	0.721017063859402	0.999997300212515
ENSG00000001630.17	10.1326473844828	-0.44621775530069	1.2394802235901	-0.36000393294557	0.718844192425982	0.999997300212515
ENSG00000001631.15	8.18170381141618	0.0859784505220838	1.38967841015399	0.0618693144355295	0.950666904200212	0.999997300212515
ENSG00000002016.18	14.0100709448597	0.245347525742714	1.05545362255039	0.232456946000012	0.816183123465859	0.999997300212515
ENSG00000002079.14	2.00145196055757	1.0961452197506	3.33867948786303	0.328316995906727	0.742671994893659	0.999997300212515
ENSG00000002330.13	6.10628314970482	0.038207598356839	1.53880261265452	0.0248294342904246	0.980191013123178	0.999997300212515
ENSG00000002549.12	138.722460861099	0.106712908564059	0.454625507642471	0.234727059459191	0.814420584004746	0.999997300212515
ENSG00000002587.10	5.22089786093517	-0.187296213157913	2.64475861208637	-0.0708178857238545	0.943542696814717	0.999997300212515
ENSG00000002746.15	1.23143882528236	0.533104314763526	3.90109027175412	0.136655211140196	0.89130333363501	0.999997300212515
ENSG00000002822.15	6.9506614532991	-0.88479264932972	1.48908547967116	-0.594185264317472	0.552388207475702	0.999997300212515
ENSG00000002834.18	188.398663910924	-0.1596067261777	0.408965404466725	-0.390269505524119	0.696337270096766	0.999997300212515
ENSG00000002919.14	91.5703414603541	-0.251233929610822	0.682860325733388	-0.36791408161105	0.712937299967722	0.999997300212515
