	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.15	19.3723946165115	-0.0369411092491811	0.608041464010199	-0.0607542600886861	0.951554918150263	NA
ENSG00000000419.12	45.3135726034215	0.0425962346028613	0.463102655917815	0.0919801129588441	0.926713840160818	0.999990213166615
ENSG00000000457.14	13.5860994756507	0.505619036976136	0.813064410647282	0.621868366583174	0.534028427204181	NA
ENSG00000000460.17	17.6107486064335	-0.301517890310986	0.731545347488095	-0.412165686442142	0.680217985744034	NA
ENSG00000000971.16	3.08182487294027	0.253047151205142	1.48135855026031	0.170821001546638	0.864364514939941	NA
ENSG00000001036.14	53.4218186300492	-0.0142773015465666	0.432209099083057	-0.0330333201611356	0.973648016486967	0.999990213166615
ENSG00000001084.13	31.1469171475831	0.0302938342059622	0.545478347043778	0.0555362726497573	0.955711233132692	0.999990213166615
ENSG00000001167.14	45.5222598966864	-0.194354814783928	0.447887447813867	-0.433936730606252	0.664334386100801	0.999990213166615
ENSG00000001460.18	7.55395948092393	0.384472052022341	0.921485299706389	0.417230803513463	0.676509596203595	NA
ENSG00000001461.17	44.7899537772091	0.133176549181515	0.425695708242345	0.312844472243772	0.754398826056003	0.999990213166615
ENSG00000001497.16	44.6341755816726	-0.105847832900122	0.478026883240101	-0.221426527693751	0.824760338904457	0.999990213166615
ENSG00000001561.7	5.18358279286155	0.00464995524994418	2.29104877042351	0.0020296186226907	0.99838059974845	NA
ENSG00000001617.12	74.2288479524591	0.0421174260182164	0.371081848701298	0.113499019598016	0.909634940307496	0.999990213166615
ENSG00000001629.10	91.0821992014471	0.0820306884539492	0.35463437101716	0.231310598063773	0.817073513862231	0.999990213166615
ENSG00000001630.17	6.66653635701335	0.234409729763736	1.15560476653384	0.20284593535109	0.839255452989917	NA
ENSG00000001631.15	3.73056418457251	0.260923794243973	1.38643250193253	0.188197978538641	0.850721457068885	NA
ENSG00000002016.18	8.5225800941209	0.116123157457487	0.938836140289127	0.123688418536727	0.901561981909282	NA
ENSG00000002079.14	1.73740863859256	0.00465760778851483	2.70063410079202	0.00172463488746916	0.998623941132417	NA
ENSG00000002330.13	6.14385111719388	0.13721865180878	1.05529879353217	0.13002824664425	0.896544078810606	NA
ENSG00000002549.12	52.8624648278462	0.0415543485393683	0.407307134991665	0.102022147341511	0.918739095768826	0.999990213166615
ENSG00000002822.15	2.42179142779887	0.00450170958819548	1.94241074365735	0.00231758890486738	0.998150833249898	NA
ENSG00000002834.18	524.689183876953	-0.225354289656091	0.245410528147919	-0.918274742965635	0.358475046722117	0.999990213166615
ENSG00000002919.14	29.3076598468265	0.00288534154405274	0.541307741149313	0.00533031642578497	0.995747042959045	0.999990213166615
ENSG00000003056.8	61.8041229080746	-0.00942245008565389	0.389128627025086	-0.0242142300289988	0.980681727536934	0.999990213166615
ENSG00000003096.14	5.08755312203276	-0.275891396635527	1.31164211624342	-0.210340452794919	0.833401964662956	NA
ENSG00000003137.8	3.69377520260515	0.0046403810218866	2.37548097969047	0.00195344903266338	0.998441374167799	NA
ENSG00000003147.19	18.3380947562203	0.00464832680762351	2.11892211161314	0.00219372235635633	0.998249664205066	NA
ENSG00000003249.14	75.1745104082065	0.136276505256189	0.463804861253999	0.293822934256737	0.768893209220835	0.999990213166615
ENSG00000003393.15	45.8363890968498	-0.229744294616172	0.419500506565321	-0.547661542764783	0.583924323075349	0.999990213166615
ENSG00000003402.20	63.103286035336	0.105741435850703	0.414952369098503	0.25482788803069	0.798856034636581	0.999990213166615
ENSG00000003436.16	52.2201293983605	0.0733532001962598	0.434820749652885	0.168697561592489	0.866034536859113	0.999990213166615
ENSG00000003509.16	9.93615222101767	-0.0750672269499831	0.831030857648501	-0.0903302521911095	0.928024780639628	NA
ENSG00000003756.17	48.1975412975895	-0.125792520180741	0.424783402195864	-0.296133322371997	0.767128267056284	0.999990213166615
ENSG00000003987.14	2.33601451704324	-0.0148249699383637	1.69093056912421	-0.00876734397559686	0.993004761219116	NA
ENSG00000003989.17	519.217831774082	-0.0530582151921273	0.814907470584022	-0.0651094966083719	0.948086819278531	0.999990213166615
ENSG00000004059.11	69.9304315830482	0.0359345182332693	0.388131898123641	0.0925832646247031	0.926234639530947	0.999990213166615
ENSG00000004139.14	8.57062207097361	-0.231475314138241	0.877472831697092	-0.263797699229675	0.791935807545531	NA
ENSG00000004142.12	117.86891583113	-0.0863407756924605	0.335206263090673	-0.257575067053879	0.796734874166607	0.999990213166615
ENSG00000004399.12	295.849528684073	-0.00231083533359934	0.274446549608983	-0.00841998318758861	0.993281904793641	0.999990213166615
ENSG00000004455.17	109.31841707044	0.0399764514663929	0.335136257475495	0.119284173450901	0.905050221727992	0.999990213166615
ENSG00000004478.8	201.781286085421	0.126217336534676	0.36311738526453	0.347593757987454	0.728145294718298	0.999990213166615
ENSG00000004487.16	135.824186504953	-0.00593319882525534	0.305457835914257	-0.0194239535793765	0.984502901818682	0.999990213166615
ENSG00000004534.15	46.7469063152236	-0.150630935292876	0.426061475343792	-0.353542725662608	0.723681603672869	0.999990213166615
ENSG00000004660.15	9.12661027001661	-0.311444477517851	0.835234164778799	-0.372882828135189	0.709235652981609	NA
ENSG00000004700.16	33.1209153824291	-0.0674530073169595	0.486914103431131	-0.138531635953116	0.889820268772753	0.999990213166615
ENSG00000004766.17	16.8604983270337	0.226594647732233	0.666285025295101	0.34008665830644	0.733791268743911	NA
ENSG00000004776.13	37.9376497613355	0.210372873825734	0.591737172704819	0.35551742146623	0.722201995829782	0.999990213166615
ENSG00000004777.18	12.7592425558635	-0.364691226045226	0.969473405933649	-0.376174553951804	0.706787131463112	NA
ENSG00000004779.10	55.1441839886423	-0.0169655953164021	0.440049726037534	-0.0385538140636293	0.969246125929434	0.999990213166615
ENSG00000004799.8	1.29937580267901	0.00465041738248945	2.88400875359316	0.00161248379593007	0.998713424632221	NA
ENSG00000004838.14	0.433475848312244	0.00459673912026598	4.26940782762768	0.0010766690149674	0.999140942581835	NA
ENSG00000004848.8	0.646727277375599	0.00463951351713723	3.51956065266534	0.00131820814442387	0.998948222378247	NA
ENSG00000004864.13	33.5866418922901	-0.101296748847123	0.524590642364603	-0.193096751384138	0.846883196800017	0.999990213166615
ENSG00000004866.20	15.8408899117528	-0.249216297509865	0.656767237928367	-0.379459088574462	0.704346979148641	NA
ENSG00000004897.12	111.23087782284	-0.140829369407179	0.32149462014336	-0.43804580413937	0.661353080068684	0.999990213166615
ENSG00000004948.15	17.0997400885805	0.00464646628900596	2.12736233552565	0.00218414428581949	0.998257306381362	NA
ENSG00000004961.15	25.4540588857316	-0.112050211243561	0.540056799172856	-0.207478567838005	0.835636128895173	0.999990213166615
ENSG00000004975.12	42.1867407742315	-0.0656571953171435	0.463493372938529	-0.141657247224226	0.887350746073453	0.999990213166615
ENSG00000005001.10	8.703789897968	0.00464953429563646	2.18983206706098	0.00212323783434074	0.998305902585938	NA
ENSG00000005007.12	192.10370205284	0.0235688745590233	0.296309362433088	0.0795414440012691	0.936601968472575	0.999990213166615
ENSG00000005020.13	32.1820896972282	0.145331356811975	0.494281239337265	0.2940256381303	0.768738312424371	0.999990213166615
ENSG00000005022.6	313.667486214073	-0.00670261425477163	0.342564397444271	-0.0195659978234078	0.984389588444165	0.999990213166615
ENSG00000005059.16	17.9471910954255	0.0433740631356604	0.633625470894014	0.068453787178823	0.945424406226202	NA
ENSG00000005075.15	39.7924309601087	0.0277919452132891	0.483434453743634	0.0574885488571883	0.954156027711666	0.999990213166615
ENSG00000005100.13	48.9643290020853	-0.114531661549585	0.41435990109216	-0.276406238267036	0.782236065851321	0.999990213166615
ENSG00000005156.12	39.5455713433873	-0.175299236475758	0.452643080383182	-0.387279169997164	0.698549544627538	0.999990213166615
ENSG00000005175.10	29.9013972360968	-0.0339206257377703	0.53095226670912	-0.0638863940595127	0.949060686114162	0.999990213166615
ENSG00000005187.12	0.217094754992299	0.00470698779050363	4.99733019122604	0.000941900496942912	0.9992484722468	NA
ENSG00000005189.19	11.6845642623942	0.187321256346951	1.01084496047159	0.185311559805927	0.852984671644547	NA
ENSG00000005194.15	39.187690005735	0.0196189195333658	0.464858970897514	0.0422040247937715	0.966336054099402	0.999990213166615
ENSG00000005206.17	23.9911536653245	0.202239483378705	0.576701523380085	0.35068310933768	0.725826098599576	0.999990213166615
ENSG00000005238.19	26.4514507189835	0.10225421337884	0.519982157810036	0.196649465453766	0.844101858498555	0.999990213166615
ENSG00000005243.10	17.0895550453261	0.0613643186027884	0.641421602152502	0.0956692421908775	0.923783269994993	NA
ENSG00000005249.13	12.8170128350293	0.046958664206874	0.788144369866802	0.059581297541731	0.95248911430158	NA
ENSG00000005302.19	19.228908469036	0.0696835507260707	0.597777289546427	0.116571090847135	0.907199947663828	NA
ENSG00000005339.15	243.187299291907	0.011741908422244	0.28125506965798	0.0417482551924226	0.966699385389218	0.999990213166615
ENSG00000005379.17	0.569107306093777	0.00570386981673092	3.36748467149743	0.00169380721017345	0.998648538024246	NA
ENSG00000005436.14	16.4843395288334	0.149894945008071	0.652514956319691	0.2297187881386	0.818310294473351	NA
ENSG00000005448.17	26.8960382709324	0.00313483293897524	0.599084973136899	0.00523270166928205	0.995824927179862	0.999990213166615
