	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.15	36.2545657628009	-0.353227659891304	0.388173908463267	-0.90997270086928	0.362836906871082	0.569350044855447
ENSG00000000419.12	44.9859451117493	0.593335196827888	0.353875925643978	1.67667578897362	0.0936058974926975	0.219905685084966
ENSG00000000457.14	8.9973306924668	-0.0719797111215087	0.747105423469816	-0.0963447846318798	0.923246743503268	0.973073343650048
ENSG00000000460.17	25.5518554695917	-0.153029717731435	0.447604695095317	-0.341885863594097	0.732436788531537	0.863624527218483
ENSG00000000971.16	1.15153120819443	-3.83681996650653	2.30261185049024	-1.66629037616116	0.0956555926301553	0.222610684221987
ENSG00000001036.14	40.5690331268383	0.164670500206577	0.367932409154985	0.447556388372443	0.654473383687591	0.813879843967972
ENSG00000001084.13	91.3664533598448	-1.32978931922865	0.272766938476303	-4.87518511831732	1.08706466051335e-06	1.43249248958233e-05
ENSG00000001167.14	64.8442929195534	1.90925693933167	0.324580670248208	5.88222625171011	4.04784482956348e-09	9.51852956910665e-08
ENSG00000001460.18	7.39371855853438	-0.748322632423468	0.845229019456927	-0.885348958917995	0.375968451932089	0.582431526270019
ENSG00000001461.17	15.3615505099918	-0.0715561435694876	0.587061546045584	-0.121888657248096	0.902987198849079	0.961427633871547
ENSG00000001497.16	116.015463577865	-0.108580537778631	0.242351926097068	-0.448028367371596	0.654132723956052	0.813803018592635
ENSG00000001561.7	6.22430724708808	3.45194169031786	1.26179184400535	2.73574576243911	0.00622390914126247	0.0258467293137566
ENSG00000001617.12	32.1240248993301	1.16116729829841	0.417124705361757	2.7837413688824	0.00537358637306373	0.0229369753186487
ENSG00000001629.10	120.28339855118	0.559845141096367	0.24100075098186	2.3230016454949	0.0201790640416062	0.0674362505066109
ENSG00000001630.17	7.92010067582641	0.591835254630205	0.794020947109434	0.745364787647897	0.456051224746466	0.658849292831274
ENSG00000001631.15	5.71937601512401	0.307485245697185	0.91539218490208	0.335905473925449	0.736942149071675	0.865090791766258
ENSG00000002016.18	16.4516908010653	0.303198992549112	0.561007007533208	0.540454911396387	0.588883347695391	0.769469590734151
ENSG00000002079.14	1.12659771061754	-0.0687829153192607	2.57056278747881	-0.0267579207379418	0.978652815576413	0.986699087961053
ENSG00000002330.13	8.25119193674402	-0.412877698081023	0.763121628638709	-0.541037866817552	0.588481482769246	0.769261584118586
ENSG00000002549.12	47.250860888539	0.250807168190449	0.344132492513531	0.728809902135549	0.466117953572702	0.667463635891889
ENSG00000002746.15	8.8001604481566	-4.07115742205317	1.20118385415716	-3.38928749996378	0.000700744981227674	0.00414579506836373
ENSG00000002822.15	5.28572278059715	1.69488274543224	1.02914540858514	1.64688364860157	0.0995819634405798	0.229547486955309
ENSG00000002834.18	625.708470476855	-0.394562966635221	0.161875839919706	-2.43744197300185	0.0147915880041573	0.0525820754206243
ENSG00000002919.14	24.7063779430194	-0.189573466157549	0.460872260257181	-0.411336247600933	0.680825994067227	0.830654582149344
ENSG00000002933.9	0.486344974235924	2.37128296180064	3.10966080113707	0.762553575275335	0.445729680344365	NA
ENSG00000003056.8	105.831830222974	0.401075145441995	0.249365279627108	1.6083840783358	0.107751086533178	0.24226544568199
ENSG00000003096.14	2.08574718206267	1.73521402709159	1.62352811955596	1.06879209924998	0.285163360213865	0.484402844122679
ENSG00000003137.8	27.5543829390632	0.61451064046297	0.433197009558542	1.41854774364486	0.156030910012499	0.314392537040394
ENSG00000003147.19	0.377978764439056	-0.0714335019508744	3.71853653674664	-0.019210111624551	0.984673491182077	NA
ENSG00000003249.14	41.0932246841985	-2.29745964616076	0.42102749796497	-5.45679238830124	4.84812649987039e-08	9.09437433692501e-07
ENSG00000003393.15	49.4892901207024	0.272782121838603	0.335523125803199	0.813005426036127	0.416214947207951	0.621668160917339
ENSG00000003400.15	6.36435413144504	-3.24171896687794	1.26934480963161	-2.55385214661945	0.0106538485863272	0.0405337962369034
ENSG00000003402.20	90.343464886765	-1.277622177599	0.279618307531514	-4.56916497663517	4.89671229031478e-06	5.51270234929368e-05
ENSG00000003436.16	27.8879754077749	0.102225816334376	0.442418975995164	0.231061102441261	0.817267333217376	0.911775390246573
ENSG00000003509.16	21.1918941582483	-0.106332951318033	0.494306814793717	-0.215115284951934	0.829677437192416	0.918669652230519
ENSG00000003756.17	42.2924043900118	0.57851905631793	0.366196570275127	1.57980468217734	0.114151603034309	0.251153838348617
ENSG00000003987.14	1.11889755028074	-0.0713840411372496	2.06141421688534	-0.0346286741172796	0.972375836567624	0.983316346083031
ENSG00000003989.17	26.505629102571	2.17617333248675	0.497762863248263	4.37190777609572	1.23165553297175e-05	0.000124127528748305
ENSG00000004059.11	41.6391131109451	-0.369565189298026	0.362793354830127	-1.01866581726964	0.308361646010638	0.511547939795269
