	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.15	35.3059135360413	0.0108468474482891	0.443194844030402	0.0244742184941687	0.980474348215048	0.999174278100657
ENSG00000000419.12	38.0594230571458	-0.0915222143245323	0.437348754817844	-0.209265976674957	0.834240610421312	0.999174278100657
ENSG00000000457.14	12.5313660171629	0.365756013481442	0.745896897531457	0.4903573331541	0.623881063195095	NA
ENSG00000000460.17	18.8909399434551	-0.296178721871443	0.591162279065124	-0.501010860063375	0.616363479862673	NA
ENSG00000000971.16	2.36009761716892	-0.32876854202421	1.59409285948985	-0.206241775732829	0.836602056912835	NA
ENSG00000001036.14	45.7268663473998	0.0327153717912816	0.409015974306023	0.0799855600916071	0.936248740549135	0.999174278100657
ENSG00000001084.13	70.8320850920564	-0.12368682548393	0.324585893863882	-0.381060384391809	0.703158442302362	0.999174278100657
ENSG00000001167.14	34.8447216250824	-0.315802880955388	0.468189183344381	-0.67451981419036	0.499980892927603	0.999174278100657
ENSG00000001460.18	10.5715980638411	0.241506259092755	0.816696250853618	0.295711237611695	0.767450614438359	NA
ENSG00000001461.17	30.4753452029305	0.447832110434559	0.545615146078447	0.820783868727447	0.411769388626718	0.999174278100657
ENSG00000001497.16	78.3794032168185	-0.043960357741526	0.336683913900996	-0.130568631070544	0.896116559020209	0.999174278100657
ENSG00000001561.7	0.504987146431123	-0.00631303925384167	3.5110052697942	-0.00179807171129986	0.998565347115391	NA
ENSG00000001617.12	39.4604783902059	0.0294210120495857	0.478481981413965	0.0614882340242854	0.950970384564769	0.999174278100657
ENSG00000001629.10	131.544362399504	0.184238281617895	0.276726116033865	0.665778439196352	0.505552728058632	0.999174278100657
ENSG00000001630.17	4.74294697622279	-0.269373463864999	1.09007523916381	-0.247114560708336	0.804819565310257	NA
ENSG00000001631.15	6.20198237672226	-0.00634471191863104	1.02373503950858	-0.00619761136795384	0.995055053231893	NA
ENSG00000002016.18	12.8688965826535	0.448300587485559	0.679083558922686	0.660155266012849	0.509154195961195	NA
ENSG00000002079.14	1.86394505008068	1.9941897854845	2.18094308208076	0.914370394105795	0.360522252943539	NA
ENSG00000002330.13	9.09237243450788	-0.167344287652727	0.818591006867228	-0.204429667866934	0.83801774808321	NA
ENSG00000002549.12	47.6464581389808	-0.0587766677157105	0.408616055997584	-0.143843265219265	0.885624237409342	0.999174278100657
ENSG00000002746.15	8.20604248013192	0.0385386506840288	0.880851503566236	0.0437515864229104	0.96510241853693	NA
ENSG00000002822.15	1.99844254899718	-0.32775443363523	1.64127106886651	-0.199695492019842	0.841718739611952	NA
ENSG00000002834.18	511.550506903372	-0.151751887390906	0.197585446610333	-0.768031704734728	0.442468349260375	0.999174278100657
ENSG00000002919.14	27.2516143650086	-0.0648588953875563	0.513460761930325	-0.126317140853613	0.899480888499153	0.999174278100657
ENSG00000003056.8	99.8831124159564	-0.0147229441673081	0.299055495762181	-0.049231478357503	0.960734825572282	0.999174278100657
ENSG00000003096.14	30.0640777345924	-1.00607943291949	1.82836341892833	-0.550262285114626	0.582139488417249	0.999174278100657
ENSG00000003137.8	11.3632146438808	-0.136733376860009	0.732907663314012	-0.186562896943576	0.85200335986555	NA
ENSG00000003147.19	2.09207672840311	2.43629516214991	2.27865451612074	1.06918145989834	0.28498791122981	NA
ENSG00000003249.14	48.5963223943003	0.0591203386224674	0.38343821898135	0.154184783091075	0.877464040049737	0.999174278100657
ENSG00000003393.15	48.7130209483139	-0.0559501090533098	0.39213934675131	-0.142679150962101	0.886543583354215	0.999174278100657
ENSG00000003400.15	5.6783400047208	0.57796092635871	1.06522710620654	0.542570615215501	0.587425475443143	NA
ENSG00000003402.20	98.62992443847	0.211626624250034	0.299665327697984	0.70620991048828	0.48005760814981	0.999174278100657
ENSG00000003436.16	19.1385768639369	0.271998549429921	0.557649290186576	0.487759160132558	0.625720442100193	NA
ENSG00000003509.16	18.8243999451502	-0.00657147554913718	0.57838267118725	-0.0113618126484458	0.990934780144884	NA
ENSG00000003756.17	39.4973245476836	0.079118067982195	0.433420300892654	0.182543521425385	0.855156202912797	0.999174278100657
ENSG00000003987.14	1.73063690646895	-0.00635857893358443	2.01513518774629	-0.00315541060086187	0.997482350776457	NA
ENSG00000003989.17	12.6574253777534	-0.0816048498430429	0.740781948308069	-0.110160419040214	0.912282152200241	NA
ENSG00000004059.11	66.34603657015	0.00914323890093503	0.367859200277319	0.0248552677058021	0.98017040739921	0.999174278100657
ENSG00000004139.14	16.9908905293895	-0.247175225543957	0.65867381928518	-0.375261955625018	0.707465657158271	NA
ENSG00000004142.12	168.877346076818	-0.0234087722676466	0.254915656621908	-0.0918294802989156	0.926833521123482	0.999174278100657
ENSG00000004399.12	73.7244697199691	-0.177837000574905	0.342929342828128	-0.518582046984632	0.604052231222168	0.999174278100657
ENSG00000004455.17	122.042295172563	-0.0517203795502311	0.283642033696436	-0.18234384684177	0.855312890629085	0.999174278100657
ENSG00000004468.13	7.95216734146196	-0.144326309712592	0.894582473492462	-0.161333710405861	0.871830573952896	NA
ENSG00000004478.8	142.662780450685	-0.249507803014519	0.328691251818328	-0.759094748138979	0.447795880586404	0.999174278100657
ENSG00000004487.16	148.787355586849	-0.10136568290873	0.2799049359188	-0.362143249014144	0.71724498588189	0.999174278100657
ENSG00000004534.15	43.8385375209253	0.0739719814039058	0.414634544014273	0.178402842869164	0.85840661683327	0.999174278100657
ENSG00000004660.15	22.3567823643246	-0.451418541288042	0.527245524775182	-0.856182784065407	0.391896683714651	NA
ENSG00000004700.16	47.9517879976751	0.113390648679444	0.395101010764956	0.286991542896609	0.77411879577452	0.999174278100657
ENSG00000004766.17	22.1789571131614	0.186457778895591	0.587857502201019	0.317181933032185	0.751105558047485	NA
ENSG00000004777.18	6.97030285488537	-0.328439636276454	0.93616695389648	-0.350834469118392	0.725712536202603	NA
ENSG00000004779.10	44.4148335215083	0.0297275648824558	0.43380810679168	0.0685269925043871	0.945366133663946	0.999174278100657
ENSG00000004799.8	6.94097597183627	-0.165347641419957	0.962897531991516	-0.171718833963544	0.863658578394037	NA
ENSG00000004864.13	66.0537856436573	-0.0721912209842095	0.347977092979385	-0.207459693297933	0.835650867951376	0.999174278100657
ENSG00000004866.20	20.3439499472486	0.0807064044403633	0.600411219094316	0.134418548277802	0.893071615330066	NA
ENSG00000004897.12	167.421135724635	-0.097252186452319	0.246589947628623	-0.394388284630263	0.693294391864776	0.999174278100657
ENSG00000004961.15	40.0271641223448	-0.1923571064642	0.424263244001412	-0.453390929296622	0.650267266896892	0.999174278100657
ENSG00000004975.12	53.7816674474011	0.0534242789446533	0.366984561786972	0.145576366167864	0.884255826263488	0.999174278100657
ENSG00000005007.12	131.964270126863	-0.118733381886959	0.285117933219129	-0.416436035946241	0.67709096381541	0.999174278100657
ENSG00000005020.13	21.6281236137502	-0.00625452724125211	0.526797804289832	-0.0118727283795037	0.990527155883246	NA
ENSG00000005022.6	277.824313668113	-0.0443737885354189	0.25682484615559	-0.17277840987603	0.86282560822289	0.999174278100657
ENSG00000005059.16	16.9380475457319	-0.277475678249255	0.633342864923199	-0.438112898426514	0.661304444711079	NA
ENSG00000005075.15	40.7480138897762	-0.0283241153546078	0.436111834405008	-0.0649469083847511	0.948216271916171	0.999174278100657
ENSG00000005100.13	83.3039943963676	-0.179601003957223	0.308917443814954	-0.58138835327411	0.560978745193792	0.999174278100657
ENSG00000005108.16	21.0481629921054	0.183322334065463	0.532816170911671	0.344063007231539	0.730798902343042	NA
ENSG00000005156.12	53.027731954802	-0.11037392700246	0.363511171776614	-0.303632833244221	0.761407634501036	0.999174278100657
ENSG00000005175.10	43.4685099439846	0.100354638493948	0.399018343665489	0.251503822035006	0.801424607587028	0.999174278100657
ENSG00000005187.12	1.38805173494894	-0.271125352744466	2.16906727905009	-0.124996285437122	0.900526491068413	NA
ENSG00000005189.19	7.72370927292588	-0.105710776830534	0.907865886628412	-0.116438758617881	0.907304819353178	NA
ENSG00000005194.15	53.4512291417509	-0.0878627322017044	0.397407821216474	-0.221089589864524	0.825022675792207	0.999174278100657
ENSG00000005206.17	18.0612780623306	0.22842317633353	0.597313892446422	0.382417317296901	0.702151847408422	NA
ENSG00000005238.19	31.2864679009503	0.145722657915256	0.547762358443999	0.266032624675421	0.790214083222171	0.999174278100657
ENSG00000005243.10	12.3836054650274	0.380159981748183	0.788754443237543	0.481975074761884	0.62982365280034	NA
ENSG00000005249.13	60.3371333980286	-0.269284390270501	0.539311434714631	-0.499311479299504	0.617559969404222	0.999174278100657
ENSG00000005302.19	39.0251915913737	-0.0902144027717892	0.419001861941586	-0.21530788038447	0.829527286047802	0.999174278100657
ENSG00000005339.15	171.886237085333	-0.016649906482952	0.261543318772349	-0.0636602248572227	0.949240776438981	0.999174278100657
ENSG00000005436.14	25.8318537762787	0.0666391916627805	0.494998525477166	0.134625030647398	0.892908350171105	NA
ENSG00000005448.17	33.1758605034497	0.106517897554826	0.45034789429909	0.236523582997114	0.813026409755582	0.999174278100657
ENSG00000005469.11	19.7746501875119	0.485665841748292	0.61178661408184	0.793848427816898	0.427283675973623	NA
ENSG00000005483.21	75.9342342912422	-0.0265511250199832	0.337485115243937	-0.0786734697937473	0.937292348092893	0.999174278100657
ENSG00000005486.17	64.9254724394268	-0.042929083157884	0.356204397839232	-0.120518116615897	0.904072729258095	0.999174278100657
ENSG00000005700.15	125.351988376351	0.303197518389703	0.27167164311992	1.11604404091548	0.264403283432659	0.999174278100657
ENSG00000005801.18	35.0464400072815	0.675452786933322	0.443339427391746	1.52355677208126	0.127619468622366	0.999174278100657
ENSG00000005810.18	109.155798112234	0.000945655953538564	0.290992875109208	0.00324975638384158	0.997407074118909	0.999174278100657
ENSG00000005812.11	26.4118203734799	-0.041570863811719	0.527742998070668	-0.0787710381069847	0.937214740689159	NA
ENSG00000005882.12	14.2751485353036	-0.207875944903495	0.707137156632365	-0.293968352467112	0.7687820865068	NA
ENSG00000005884.18	1165.85982722772	0.246312342448122	0.182062102453623	1.35290287835089	0.176086659748642	0.999174278100657
ENSG00000005889.15	92.0775088475022	-0.026555082086498	0.294851054489242	-0.0900627000724084	0.92823738975185	0.999174278100657
ENSG00000005893.16	164.430014191047	0.037214116730836	0.265682041832639	0.140070124702965	0.88860458488824	0.999174278100657
ENSG00000005961.19	1.12946707365864	-0.418781303589772	2.18819962845741	-0.191381672011797	0.848226578286763	NA
ENSG00000005981.13	0.504987146431123	-0.00631303925384167	3.5110052697942	-0.00179807171129986	0.998565347115391	NA
ENSG00000006007.12	76.3390338784274	-0.0666219035626491	0.317851086590159	-0.209600993589027	0.833979104096245	0.999174278100657
ENSG00000006015.17	25.982216804133	-0.0391221693593587	0.523440570793457	-0.0747404223941898	0.940421245179488	NA
ENSG00000006016.11	4.19751154057032	-0.591842195170419	1.64300948294218	-0.360218368375204	0.718683839481153	NA
ENSG00000006025.12	16.3344251575947	0.241506915195464	0.711647028804535	0.339363343652487	0.734336029339187	NA
ENSG00000006042.12	36.0018543147482	-0.00677381144608705	0.460489719124294	-0.0147100166730512	0.988263528074225	0.999174278100657
ENSG00000006047.13	0.491428092628261	-0.00638697727488281	3.82722217345291	-0.00166882845714716	0.998668468157464	NA
ENSG00000006062.17	78.956740953384	-0.564834058951872	0.31699003254591	-1.78186693889205	0.0747709330666576	0.999174278100657
ENSG00000006071.14	0.756872181264959	-0.0103773915576986	2.93540749068357	-0.00353524735173378	0.997179286594967	NA
ENSG00000006118.14	124.439409588138	0.0244958345272247	0.279492036109393	0.0876441234899338	0.930159531617343	0.999174278100657
ENSG00000006125.18	647.499927156095	-0.00913166750048236	0.187588746687561	-0.0486791860478264	0.961174963335017	0.999174278100657
ENSG00000006194.10	34.6845429959018	-0.097135215917666	0.4362823902104	-0.222642990176207	0.823813374795409	0.999174278100657
ENSG00000006210.7	9.59595514779111	-0.00637146851752587	2.17255611166732	-0.00293270607986098	0.997660042451744	NA
ENSG00000006282.21	115.25568923206	0.0504508168216394	0.328117484302176	0.153758392147056	0.877800241874798	0.999174278100657
ENSG00000006283.18	23.8459346890456	-0.068583972488767	0.519541716185045	-0.132008595945623	0.894977492672724	NA
ENSG00000006327.13	203.207936565648	-0.0715915179967806	0.277056804401834	-0.258400143433932	0.796098105911538	0.999174278100657
ENSG00000006432.15	32.5453278809961	-0.00657029494837217	0.44197860573995	-0.0148656402437678	0.988139372005937	0.999174278100657
ENSG00000006451.8	82.6647911329712	0.096344182984323	0.352974647848647	0.272949299819501	0.784892189019763	0.999174278100657
ENSG00000006453.14	44.7461935741028	-0.00581263650120583	0.384573593036428	-0.015114497215765	0.987940835177725	0.999174278100657
ENSG00000006459.11	25.8239470553736	0.993752436327278	0.605492480296041	1.64123002129012	0.100749676070664	NA
ENSG00000006468.14	30.1376340368413	-0.143984276134806	0.766858214871165	-0.187758666912104	0.851065838457605	0.999174278100657
ENSG00000006530.18	50.4738491238033	0.0897670273952257	0.386028059415861	0.232540161798242	0.816118497384167	0.999174278100657
ENSG00000006534.16	115.35671831225	0.075755913976553	0.277778893707423	0.27272019470401	0.785068309826858	0.999174278100657
ENSG00000006576.16	63.4948710039085	-0.0863278682059904	0.383717200694641	-0.224977843186888	0.821996511011618	0.999174278100657
ENSG00000006606.8	0.506810060323963	-1.58575943929385	3.9914678882706	-0.397287284698893	0.691155622822217	NA
ENSG00000006607.14	65.9773433988895	-0.338351775695928	0.345716581143333	-0.97869698519218	0.327729722153898	0.999174278100657
ENSG00000006611.16	0.631841120794461	-0.592343372983409	3.19196966227737	-0.185572995878912	0.852779631863081	NA
ENSG00000006625.18	12.5984729457613	0.0455036514893161	0.694845630381987	0.0654874255513426	0.947785917801206	NA
ENSG00000006634.8	32.8712149257303	-0.395875124265877	0.480881295677156	-0.82322836804959	0.410378139684895	0.999174278100657
ENSG00000006638.12	2.85115736912535	-0.42314903173567	1.59765214413516	-0.264856798326852	0.79111978003028	NA
ENSG00000006652.14	58.8462282034337	0.849944676393556	0.361685438648162	2.34995547393424	0.0187756569234096	0.999174278100657
ENSG00000006695.12	28.0050225442847	0.0942573482936959	0.473153565000567	0.199210901631023	0.842097772062933	0.999174278100657
ENSG00000006704.10	37.4944889189805	0.141715799779943	0.426859402327745	0.331996434908402	0.739891951013668	0.999174278100657
