	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.15	58.0148911554184	0.518880052372531	0.569443883701872	0.911204891690761	0.362187427107791	0.99995147682166
ENSG00000000419.12	60.7159635533856	0.459782333512764	0.501876067500872	0.916127233964918	0.359600165214139	0.99995147682166
ENSG00000000457.14	14.3521330734272	-0.1039021120789	0.933912873312915	-0.11125460955509	0.91141444820754	0.99995147682166
ENSG00000000460.17	23.0309839023281	0.00407097229768415	0.734096962034695	0.00554555121220042	0.995575312985491	0.99995147682166
ENSG00000001036.14	93.7141413376656	-0.0578512902242631	0.448176447896653	-0.129081504607764	0.897293156747769	0.99995147682166
ENSG00000001084.13	79.8077934660359	-0.0296673431691172	0.464157696005428	-0.0639165167882302	0.949036700675039	0.99995147682166
ENSG00000001167.14	65.4499020304703	0.248558609275565	0.478857027465111	0.519066433234448	0.60371441501919	0.99995147682166
ENSG00000001460.18	3.93681396399063	0.180502624754744	1.62614560292727	0.111000284617698	0.911616121035437	0.99995147682166
ENSG00000001461.17	13.5990091390527	0.10590926851351	0.915180641415532	0.115724987746351	0.907870501944616	0.99995147682166
ENSG00000001497.16	52.19560273717	-0.311324000154127	0.582123385852841	-0.534807581554246	0.592782919927924	0.99995147682166
ENSG00000001561.7	5.65129509635281	0.0690482691079412	2.38527269329812	0.0289477464366844	0.976906265410421	0.99995147682166
ENSG00000001617.12	62.1757362725601	-0.18838415034789	0.500045035730927	-0.376734367680552	0.706371019753566	0.99995147682166
ENSG00000001629.10	74.5372749983359	0.337340024787036	0.489203916553936	0.689569345976084	0.490465050098551	0.99995147682166
ENSG00000001630.17	10.993791102651	0.732893324670063	1.01273308647619	0.723678661689796	0.469263036263705	0.99995147682166
ENSG00000001631.15	3.92562734769539	-0.0461382717460393	1.6552769812533	-0.0278734449089635	0.977763088104725	0.99995147682166
ENSG00000002016.18	11.7065649262203	-0.0463417999008831	0.974363170214407	-0.0475611161397712	0.962066021764056	0.99995147682166
