	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.15	86.5784205452498	-0.0723656131657828	0.420411227342954	-0.172130543761026	0.863334900677954	0.999991628929442
ENSG00000000419.12	43.8673409981185	-0.203526836683188	0.574544455679774	-0.354240363249845	0.723158756730025	0.999991628929442
ENSG00000000457.14	11.5254051014647	0.0798099737145133	0.964413783938308	0.0827549077415702	0.934046424492843	0.999991628929442
ENSG00000000460.17	27.5159530725959	-0.419764884421727	0.653066900862123	-0.642759392441402	0.520380236084946	0.999991628929442
ENSG00000001036.14	83.1621159321849	0.00954287244403059	0.451329807167321	0.0211439002974886	0.983130865338774	0.999991628929442
ENSG00000001084.13	83.6637468190985	0.120101967344362	0.453574890294858	0.264789718113115	0.791171458026784	0.999991628929442
ENSG00000001167.14	67.078723934771	-0.2758696863012	0.464366147631204	-0.594077944114681	0.552459981984376	0.999991628929442
ENSG00000001460.18	14.2901001071357	0.213273452155472	1.07675121730016	0.198071243132869	0.842989323730189	0.999991628929442
ENSG00000001461.17	49.3019709142575	0.393860628731082	0.625592299052401	0.629580366202832	0.528969172624716	0.999991628929442
ENSG00000001497.16	80.7057311871905	0.108446887763987	0.503147073264954	0.2155371531037	0.82934854869535	0.999991628929442
ENSG00000001561.7	9.32303590921382	-0.0730573059692515	2.23443024790835	-0.0326961676416797	0.973916880037786	0.999991628929442
ENSG00000001617.12	25.4624933739349	0.521023377285004	0.786428410155781	0.66251850843206	0.507638977147879	0.999991628929442
ENSG00000001629.10	48.750339281816	-0.0232942307843705	0.540628631196373	-0.0430873051114995	0.965631938955558	0.999991628929442
ENSG00000001630.17	8.40473786875609	-0.11997694611527	1.14748978449332	-0.104556003666948	0.916728127267051	0.999991628929442
ENSG00000001631.15	4.43777208560089	0.13942058844439	1.51251882783148	0.092177754008047	0.926556812514135	0.999991628929442
ENSG00000002016.18	13.7949010985419	0.535325851400886	0.86565013613905	0.618409018900559	0.536305754192436	0.999991628929442
ENSG00000002079.14	0.54824578944062	-0.553127640576665	4.14079412727307	-0.133580087194755	0.89373463116762	0.999991628929442
ENSG00000002330.13	5.04081688780469	-0.313666487152972	1.417984680296	-0.221205836361713	0.824932165062533	0.999991628929442
ENSG00000002549.12	80.7501921315507	0.0480282945304715	0.431746699763889	0.111241833595339	0.911424579063624	0.999991628929442
ENSG00000002745.13	0.54824578944062	-0.553127640576665	4.14079412727307	-0.133580087194755	0.89373463116762	0.999991628929442
ENSG00000002746.15	0.657100603599273	0.0313840577750424	3.88184547125214	0.00808482924100507	0.993549309846268	0.999991628929442
ENSG00000002822.15	3.36642513743448	-0.200971080774924	1.66382166695869	-0.12078883498511	0.903858293742571	0.999991628929442
ENSG00000002834.18	234.208591525066	-0.146932201890024	0.44808754650047	-0.327909586056461	0.742980025502438	0.999991628929442
ENSG00000002919.14	21.4756403674058	-0.122453335140663	0.724995380395311	-0.168902228140949	0.865873546576724	0.999991628929442
ENSG00000003056.8	62.1647904641269	-0.0978322158533702	0.471068283984674	-0.207681601966124	0.835477583971446	0.999991628929442
ENSG00000003096.14	18.5429145737129	-0.275871468697043	0.768481090518099	-0.358982767566934	0.71960798072653	0.999991628929442
ENSG00000003137.8	0.882247236787114	0.0159499185393709	3.48627160457966	0.00457506481090533	0.996349639157127	0.999991628929442
ENSG00000003147.19	1.76449447357423	0.0159533478521681	2.85415750311101	0.00558951208361103	0.995540237828539	0.999991628929442
ENSG00000003249.14	34.4440501551871	0.312690316347472	0.585676493333937	0.533895964592153	0.593413514171175	0.999991628929442
ENSG00000003393.15	37.7142297746421	0.115449414537208	0.563879267896468	0.204741371265321	0.837774195439393	0.999991628929442
ENSG00000003400.15	25.7968129155375	0.744800478762627	0.926523514784412	0.803865705379244	0.421474538022982	0.999991628929442
ENSG00000003402.20	57.4312779117298	0.198528721635331	0.509255784807546	0.389840876742043	0.696654215125937	0.999991628929442
ENSG00000003436.16	61.3956043721817	-0.0608676818612429	0.707351774986317	-0.0860500871188459	0.931426601087204	0.999991628929442
ENSG00000003509.16	20.090423059285	-0.0857222323958818	0.737750172851272	-0.116194120381674	0.907498696446798	0.999991628929442
ENSG00000003756.17	68.3294501692802	0.0890137099425148	0.458059200741318	0.194327959788726	0.845919094164762	0.999991628929442
ENSG00000003987.14	2.3758170085772	0.0340713069283381	2.05180708490223	0.0166055118822058	0.986751327319271	0.999991628929442
ENSG00000003989.17	153.961315984785	0.571966438717975	0.394385432203007	1.45027273325745	0.146982479551527	0.999991628929442
ENSG00000004059.11	51.2746786493576	-0.063287062127247	0.53426519464674	-0.118456269959889	0.905706142590495	0.999991628929442
ENSG00000004139.14	18.2759234225115	-0.329644691351887	0.868922390354688	-0.379371846106219	0.704411754285038	0.999991628929442
ENSG00000004142.12	180.60468841448	0.0544192126001506	0.381184993379354	0.142763260740416	0.886477153484125	0.999991628929442
ENSG00000004399.12	138.632473904433	-0.0192385252118436	0.39991076076737	-0.048107045619197	0.961630931116676	0.999991628929442
ENSG00000004455.17	190.910504135241	-0.0537534286750074	0.35506054189563	-0.151392290419047	0.8796662707236	0.999991628929442
ENSG00000004478.8	142.604896706016	-0.255603707163495	0.452878033632323	-0.564398553653436	0.572482922974949	0.999991628929442
ENSG00000004487.16	236.348474671249	-0.0792356496921502	0.368708525008159	-0.214900508987138	0.829844888047927	0.999991628929442
ENSG00000004534.15	65.7258570288633	0.0501753248115001	0.456589426860454	0.109891560907377	0.912495375428817	0.999991628929442
