	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.15	51.2896760728362	0.161219615413662	0.545787052511273	0.295389226754022	0.767696562144826	0.999984705632529
ENSG00000000419.12	33.8331066249905	0.170443338644299	0.646767984836118	0.263530883779732	0.792141422740427	0.999984705632529
ENSG00000000457.14	15.8162528842972	-0.307415992706681	0.850666183764239	-0.361382641715403	0.717813422378514	0.999984705632529
ENSG00000000460.17	24.3001915530804	-0.450548021669049	0.761783840004146	-0.591438145585495	0.554226888009614	0.999984705632529
ENSG00000000971.16	1.36097802754519	-0.581921775947552	3.2493057648571	-0.179091109935338	0.857866162400595	0.999984705632529
ENSG00000001036.14	47.8917322075581	0.134995939101589	0.546640454421801	0.246955632371516	0.804942560945105	0.999984705632529
ENSG00000001084.13	30.5859172222126	0.0796311400478519	0.674204426877978	0.118111268442122	0.905979495025629	0.999984705632529
ENSG00000001167.14	49.9611510017266	-0.227994905365707	0.537330900755385	-0.424310057443542	0.671339705352294	0.999984705632529
ENSG00000001460.18	19.6605120209214	0.207727134076168	0.808029128028423	0.257078769651558	0.797117966260692	0.999984705632529
ENSG00000001461.17	68.9389412929768	0.318438206819518	0.494645823929467	0.643770130898598	0.519724505288127	0.999984705632529
ENSG00000001497.16	77.5656738116797	0.116987890777893	0.535628804483475	0.218412247061113	0.827107924101671	0.999984705632529
ENSG00000001561.7	9.58236287777973	-0.0865295128910228	2.2552854876649	-0.0383674321341086	0.969394727245558	0.999984705632529
ENSG00000001617.12	35.9361069334527	0.143992209578739	0.759909544342249	0.189485986392464	0.849711937383334	0.999984705632529
ENSG00000001629.10	115.259345571186	0.106866581652991	0.459704667465775	0.232467906497703	0.81617461138061	0.999984705632529
ENSG00000001630.17	4.46438371882888	-0.0067036322590421	1.52167071949684	-0.00440544210593653	0.996484977130047	0.999984705632529
ENSG00000001631.15	6.91572496924832	-0.262663419188451	1.24448729274983	-0.211061551788181	0.832839241607632	0.999984705632529
ENSG00000002016.18	12.5596449859308	0.503360369278611	0.94673845963817	0.531678378705549	0.594948769309634	0.999984705632529
ENSG00000002079.14	1.93567114838186	0.0112375407935994	2.38074988743845	0.00472016857079026	0.996233864357896	0.999984705632529
ENSG00000002330.13	8.36417253798592	-0.0267253843625422	1.13607690226935	-0.0235242740250747	0.981232075968766	0.999984705632529
ENSG00000002549.12	58.1653013409255	0.207711846071647	0.51668808925321	0.402006259466637	0.68767941962723	0.999984705632529
ENSG00000002745.13	0.562990481251943	-0.566232013438688	4.28995741660909	-0.131990124481528	0.894992102929364	0.999984705632529
ENSG00000002746.15	0.675302632793284	0.0176571994914875	4.01690124268715	0.00439572656251701	0.996492728937083	0.999984705632529
ENSG00000002822.15	2.54170780332139	0.420800401815571	2.01692644353642	0.208634481026364	0.834733590903597	0.999984705632529
ENSG00000002834.18	209.792519335563	0.015382972797711	0.42581133576056	0.0361262641593015	0.971181680222408	0.999984705632529
ENSG00000002919.14	26.6445206546323	-0.076726015160808	0.703413009138861	-0.109076764523787	0.913141604134714	0.999984705632529
ENSG00000003056.8	87.5808707253277	0.0405280183795729	0.455863313233032	0.0889038823768113	0.929158298082184	0.999984705632529
ENSG00000003096.14	44.4356921745109	-0.0493638471882532	0.618269782307558	-0.0798419211173694	0.936362982499579	0.999984705632529
ENSG00000003137.8	1.18303339462879	2.44431859189979	3.03157616231749	0.806286387352786	0.420077737683774	0.999984705632529
